feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
1002,0.1084798,0.07780121,0.09396195,0.072699115,0.014517851,0.005102098
1003,0.6921385,0.4036019,0.6093791,0.40513435,0.08275938,-0.0015324354
1004,0.98104584,0.59713936,0.8379527,0.5873135,0.14309317,0.009825885
1005,0.012667927,0.029053668,0.012906248,0.009835353,-0.00023832079,0.019218314
1006,0.03450076,0.040587306,0.029691018,0.01898657,0.004809741,0.021600736
1007,0.050375704,0.036797833,0.044844933,0.03306944,0.005530771,0.0037283935
1008,0.026955724,0.091742255,0.02251128,0.019698905,0.0044444446,0.07204335
1009,0.8577303,0.6761699,0.81807756,0.6107901,0.039652765,0.0653798
1010,-0.0094588725,-0.04267831,0.006505479,0.0013480769,-0.015964352,-0.04402639
1011,0.55513775,0.35471162,0.43936393,0.3380284,0.11577383,0.01668322
1012,0.022378288,-0.040706765,0.015335969,0.0043161334,0.0070423195,-0.045022897
1013,0.11785563,0.08732848,0.09527649,0.072019786,0.022579141,0.015308693
1014,0.13064039,0.13161948,0.12205987,0.101154655,0.008580521,0.030464828
1015,-0.003946797,-0.01695967,0.007278648,0.0068437587,-0.011225445,-0.02380343
1016,0.104854174,0.085251145,0.0800785,0.06506021,0.024775676,0.020190932
