feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
2475,1.6138456,0.47560224,0.6998981,0.50557554,0.91394746,-0.029973298
2476,1.3249444,0.49641886,0.79183245,0.49171248,0.53311193,0.0047063828
2477,1.0193938,0.39147907,0.45691004,0.32785597,0.5624838,0.0636231
2478,1.5776731,0.6443276,0.7678291,0.5572057,0.80984396,0.087121904
2479,2.1229985,0.77660286,0.7710701,0.5791267,1.3519284,0.19747615
2480,0.34966314,0.13919657,0.20783499,0.13771853,0.14182815,0.0014780462
2481,1.0699155,0.36525428,0.50711626,0.37376904,0.5627993,-0.008514762
2482,0.18848757,0.11976482,0.10926215,0.07117883,0.07922542,0.04858599
2483,1.681534,0.6091698,0.78885186,0.5717148,0.8926822,0.037454963
2484,0.9503338,0.3226112,0.38838643,0.27434134,0.56194735,0.048269868
2485,2.0857596,0.87593687,1.1600211,0.8135416,0.9257386,0.062395275
2486,0.43282697,0.26885298,0.2846214,0.21579632,0.14820558,0.053056657
2487,1.285217,0.60291195,0.78968155,0.58651936,0.4955355,0.016392589
2488,0.54303867,0.2536709,0.2994427,0.20686719,0.24359596,0.046803713
2489,-0.01429794,0.13001424,0.026659265,0.01640984,-0.040957205,0.1136044
2490,0.546957,0.20889007,0.28580242,0.2032632,0.2611546,0.005626872
2491,0.40550193,0.19485739,0.18632747,0.14430244,0.21917446,0.050554946
2492,0.40414572,0.21741413,0.26809227,0.20317455,0.13605344,0.014239579
2493,2.1057513,0.48154172,0.68783796,0.4636651,1.4179133,0.017876625
2494,0.45983672,0.17312665,0.19022766,0.14257178,0.26960906,0.030554876
2495,1.6339934,0.32613406,0.47994518,0.33238572,1.1540482,-0.006251663
2496,1.0499184,0.52294874,0.6047986,0.44658193,0.4451198,0.07636681
2497,0.14257133,0.15222445,0.09932326,0.065059856,0.043248072,0.087164596
2498,0.84254074,0.4874719,0.4689537,0.35288322,0.37358704,0.13458869
2499,1.3047969,0.5389066,0.71057475,0.52671444,0.5942222,0.01219213
2500,1.1419199,0.32285666,0.4675518,0.33847016,0.674368,-0.015613496
2501,0.28761557,0.18472347,0.15440674,0.11065654,0.13320883,0.07406693
2502,0.6271024,0.32260355,0.38865525,0.3052528,0.23844713,0.017350763
2503,0.90772915,0.38270006,0.45081815,0.31984925,0.456911,0.0628508
2504,2.2891207,0.4508432,0.77766,0.48994175,1.5114607,-0.03909856
2505,1.0360035,0.42443395,0.5305895,0.36661226,0.50541395,0.05782169
2506,1.696728,0.4424566,0.6082578,0.43372458,1.0884702,0.008732021
2507,0.82170016,0.43760076,0.5379054,0.41278395,0.28379476,0.024816811
2508,0.13177186,0.01449988,0.09483611,0.06657775,0.036935754,-0.052077867
2509,2.1650286,0.8170808,1.0068281,0.72384864,1.1582005,0.093232155
2510,0.35559613,0.22865541,0.23794799,0.17347807,0.11764814,0.055177346
2511,0.35997888,0.15006137,0.20601621,0.12979193,0.15396267,0.020269439
2512,1.4450674,0.55225545,0.6297706,0.46824723,0.8152968,0.08400822
2513,2.6345305,1.0435276,1.1673687,0.9089546,1.4671619,0.13457298
2514,1.5853827,0.54583186,0.629841,0.46879873,0.9555417,0.07703313
2515,1.3135592,0.4361502,0.5502466,0.38822836,0.7633126,0.047921836
2516,0.22039801,0.14034235,0.14494112,0.11918143,0.07545689,0.021160923
2517,0.08425547,0.22367986,0.068114296,0.052033164,0.016141176,0.17164668
2518,0.6268208,0.36291564,0.38025725,0.26964194,0.24656355,0.0932737
2519,1.7234724,0.45926416,0.6084892,0.42086297,1.1149831,0.038401186
2520,1.5645953,0.4408084,0.648153,0.4661778,0.91644233,-0.025369406
2521,1.1941813,0.36636633,0.4486324,0.32574677,0.74554896,0.040619552
2522,1.0916814,0.35083503,0.57216114,0.3844073,0.5195202,-0.033572286
2523,1.0051762,0.4655067,0.5475013,0.40382957,0.45767486,0.061677128
2524,0.40631098,0.196473,0.25896135,0.19407296,0.14734963,0.0024000406
2525,0.24277562,0.13595028,0.13303189,0.10859048,0.10974373,0.027359799
2526,0.090412244,0.06349469,0.043492027,0.03295985,0.046920218,0.030534841
2527,0.8948192,0.43907785,0.5391943,0.4119672,0.3556249,0.027110666
2528,1.8257004,0.67575777,0.7956175,0.57603514,1.030083,0.099722624
2529,0.38689744,0.20968765,0.23033726,0.16986364,0.15656018,0.03982401
2530,1.515945,0.5171117,0.65926915,0.49246162,0.8566758,0.024650097
2531,-0.012614294,0.1570594,0.030256039,0.020611601,-0.04287033,0.1364478
2532,1.9493821,0.7815738,1.0126561,0.747598,0.936726,0.03397578
2533,2.6494427,0.9459437,1.2329009,0.8720169,1.4165418,0.07392681
2534,0.036257584,0.039163575,0.022482805,0.016594995,0.013774779,0.02256858
2535,0.16463716,0.041255765,0.113426924,0.08171897,0.05121024,-0.0404632
2536,0.12508419,0.04842216,0.06154848,0.047390077,0.06353571,0.0010320842
2537,0.30210468,0.17812392,0.19956067,0.1551285,0.10254401,0.022995427
2538,0.031587753,0.13262707,0.041205037,0.027286086,-0.009617284,0.10534099
2539,0.3020591,0.07917751,0.1802052,0.11615316,0.12185392,-0.036975645
2540,0.11724097,0.046489295,0.105718896,0.079404846,0.011522077,-0.03291555
2541,1.8733479,0.40529627,0.70494115,0.44728202,1.1684067,-0.04198575
2542,1.5088755,0.6577969,0.78131044,0.5627459,0.72756505,0.09505099
2543,2.5154405,0.93980694,1.2168595,0.8967496,1.298581,0.043057323
2544,0.22899592,0.13961512,0.16488804,0.1294932,0.06410788,0.010121912
2545,0.34504044,0.16683605,0.20426163,0.1478149,0.14077881,0.019021153
2546,0.77047265,0.3678753,0.4723701,0.3328057,0.29810256,0.035069615
2547,0.35272345,0.1939798,0.24492173,0.18019852,0.10780172,0.013781279
2548,0.22469425,0.09475837,0.10667926,0.08116123,0.11801499,0.013597138
2549,2.848836,0.929671,1.2681248,0.901234,1.5807111,0.028437018
2550,0.16318311,0.1146434,0.103137694,0.08207691,0.060045414,0.032566495
2551,0.08942271,0.04610929,0.072612815,0.051780008,0.016809896,-0.005670719
2552,0.27806646,0.1507597,0.17282298,0.13165608,0.105243474,0.019103616
2553,0.33220845,0.17119658,0.18450512,0.122139454,0.14770333,0.049057126
2554,0.11933474,-0.0008466244,0.061258785,0.04743022,0.058075957,-0.048276845
2555,1.5902323,0.6718399,0.7855984,0.584082,0.80463386,0.087757885
2556,1.3807095,0.6189232,0.68107337,0.51577276,0.69963616,0.10315043
2557,0.26918343,0.13013719,0.14136128,0.104544386,0.12782215,0.025592804
2558,0.87209004,0.4135091,0.4930818,0.37921166,0.37900823,0.034297436
2559,1.6737913,0.8156247,0.96690166,0.712987,0.7068896,0.10263771
